MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4.7750000,-0.0001268,0.1435511,-0.0498988
MsgID.LOCAL_VELOCITY,4.7750000,0.0000130,0.0000166,0.0000080
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974493,37.7924806,0.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,5.0250000,0.0745540,0.0585971,-0.0593932
MsgID.LOCAL_VELOCITY,5.0250000,-0.0000049,-0.0000077,0.0000039
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924812,0.0690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,5.2750000,0.0813801,0.2084061,-0.0694083
MsgID.LOCAL_VELOCITY,5.2750000,0.0000108,-0.0000149,0.0000111
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924798,0.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,5.5250000,-0.0645877,0.2988962,-0.0762047
MsgID.LOCAL_VELOCITY,5.5250000,-0.0000073,-0.0000016,0.0000089
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924805,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,5.7750000,0.0099016,0.2115204,-0.0811325
MsgID.LOCAL_VELOCITY,5.7750000,0.0000095,0.0000012,0.0000060
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924809,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,6.0250000,0.0481633,0.1988012,-0.0830666
MsgID.LOCAL_VELOCITY,6.0250000,-0.0000002,-0.0000224,0.0000142
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924801,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,6.2750000,-0.0368572,0.3316557,-0.0834242
MsgID.LOCAL_VELOCITY,6.2750000,0.0000005,-0.0000064,0.0000131
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924812,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,6.5250000,0.0816108,0.2947154,-0.0830183
MsgID.LOCAL_VELOCITY,6.5250000,-0.0000034,-0.0000003,0.0000092
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924798,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,6.7760000,-0.0639661,0.2935106,-0.0825980
MsgID.LOCAL_VELOCITY,6.7760000,0.0000041,0.0000015,0.0000128
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924790,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,7.0260000,-0.1540820,0.3419448,-0.0825067
MsgID.LOCAL_VELOCITY,7.0260000,-0.0000201,-0.0000142,0.0000107
MsgID.GLOBAL_POSITION,0.0000000,-122.3974479,37.7924810,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,7.2760000,0.0685061,0.4770247,-0.0825453
MsgID.LOCAL_VELOCITY,7.2760000,0.0000043,-0.0000173,0.0000149
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,7.5260000,-0.0540738,0.4092797,-0.0826207
MsgID.LOCAL_VELOCITY,7.5260000,0.0000039,-0.0000034,0.0000093
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924783,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,7.7760000,-0.2373952,0.3398370,-0.0827303
MsgID.LOCAL_VELOCITY,7.7760000,0.0000126,0.0000047,0.0000083
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974493,37.7924788,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,8.0260000,-0.1749600,0.3534582,-0.0828076
MsgID.LOCAL_VELOCITY,8.0260000,-0.0000011,0.0000144,0.0000071
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924795,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,8.2760000,-0.1073484,0.3341286,-0.0828198
MsgID.LOCAL_VELOCITY,8.2760000,0.0000013,-0.0000018,0.0000118
MsgID.GLOBAL_POSITION,0.0000000,-122.3974482,37.7924800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,8.5260000,-0.0500309,0.4457735,-0.0827503
MsgID.LOCAL_VELOCITY,8.5260000,-0.0000178,-0.0000025,0.0000081
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924814,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,8.7760000,0.1036111,0.3156569,-0.0826244
MsgID.LOCAL_VELOCITY,8.7760000,-0.0000208,-0.0000115,0.0000115
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924814,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,9.0260000,0.1133855,0.2934644,-0.0825361
MsgID.LOCAL_VELOCITY,9.0260000,0.0000128,-0.0000163,0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924802,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,9.2760000,-0.0240183,0.3097491,-0.0825007
MsgID.LOCAL_VELOCITY,9.2760000,-0.0000088,-0.0000011,0.0000090
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,9.5260000,-0.0523031,0.3069661,-0.0824993
MsgID.LOCAL_VELOCITY,9.5260000,-0.0000186,-0.0000177,-0.0001705
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,9.7760000,-0.0523000,0.1442092,-0.0824994
MsgID.LOCAL_VELOCITY,9.7760000,-0.0000020,0.0000040,0.0000070
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.0270000,-0.0516730,0.2592497,-0.0824994
MsgID.LOCAL_VELOCITY,10.0270000,-0.0000078,-0.0000267,0.0000082
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.2770000,-0.0539298,0.2905544,-0.0824993
MsgID.LOCAL_VELOCITY,10.2770000,-0.0000162,-0.0000248,0.0000100
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924796,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.5270000,-0.0958373,0.4321181,-0.0824993
MsgID.LOCAL_VELOCITY,10.5270000,0.0000080,0.0000110,0.0000104
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924801,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.7770000,-0.0355761,0.3373992,-0.0824993
MsgID.LOCAL_VELOCITY,10.7770000,-0.0000187,-0.0000112,0.0000151
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924797,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.0270000,-0.0795578,0.2590617,-0.0824994
MsgID.LOCAL_VELOCITY,11.0270000,0.0000105,-0.0000059,0.0000478
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924787,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.2770000,-0.1953760,0.2934623,-0.0824994
MsgID.LOCAL_VELOCITY,11.2770000,0.0000140,0.0000153,0.0000103
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.5270000,-0.0461907,0.2917697,-0.0824993
MsgID.LOCAL_VELOCITY,11.5270000,-0.0000117,0.0000040,0.0000145
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924790,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.7770000,-0.1549405,0.2567368,-0.0824992
MsgID.LOCAL_VELOCITY,11.7770000,0.0000081,0.0000170,0.0000101
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924798,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.0270000,-0.0699856,0.4003074,-0.0824993
MsgID.LOCAL_VELOCITY,12.0270000,0.0000108,-0.0000087,0.0000142
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924811,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.2770000,0.0732265,0.3856405,-0.0824993
MsgID.LOCAL_VELOCITY,12.2770000,0.0000174,-0.0000052,0.0000176
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924790,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.5280000,-0.1534900,0.2607103,-0.0824967
MsgID.LOCAL_VELOCITY,12.5280000,0.0000077,-0.0000346,0.0000133
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924783,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.7780000,-0.2331898,0.3760623,-0.0824893
MsgID.LOCAL_VELOCITY,12.7780000,-0.0000263,-0.0000126,0.0000141
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924798,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.0280000,-0.0636244,0.2220487,-0.0824828
MsgID.LOCAL_VELOCITY,13.0280000,0.0000009,-0.0000287,0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-122.3974515,37.7924800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.2780000,-0.0486992,0.1565007,-0.0824852
MsgID.LOCAL_VELOCITY,13.2780000,0.0000104,-0.0000038,0.0000163
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924804,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.5280000,-0.0028605,0.2887046,-0.0825059
MsgID.LOCAL_VELOCITY,13.5280000,0.0000227,-0.0000007,0.0000193
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924810,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.7780000,0.0639004,0.2934644,-0.0827061
MsgID.LOCAL_VELOCITY,13.7780000,-0.0000147,-0.0000181,0.0000084
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924798,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.0280000,-0.0640976,0.3273526,-0.0831454
MsgID.LOCAL_VELOCITY,14.0280000,0.0000091,-0.0000008,0.0000149
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924810,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.2780000,0.0686422,0.4629939,-0.0834582
MsgID.LOCAL_VELOCITY,14.2780000,0.0000073,0.0000259,0.0000121
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924798,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.5280000,-0.0679975,0.3938719,-0.0826822
MsgID.LOCAL_VELOCITY,14.5280000,0.0000075,-0.0000198,0.0000112
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924786,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.7780000,-0.2047767,0.2182580,-0.0799210
MsgID.LOCAL_VELOCITY,14.7780000,0.0000137,0.0000212,0.0000152
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924785,0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.0280000,-0.2105945,0.2960233,-0.0742845
MsgID.LOCAL_VELOCITY,15.0280000,0.0000055,-0.0000045,0.0000138
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924796,0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.2780000,-0.0947583,0.2975407,-0.0664442
MsgID.LOCAL_VELOCITY,15.2780000,0.0000103,-0.0000104,0.0000127
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924802,0.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.5290000,-0.0189294,0.1411558,-0.0559104
MsgID.LOCAL_VELOCITY,15.5290000,0.0000298,-0.0000190,0.0000164
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924798,0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.7790000,-0.0734418,0.1376133,-0.0455990
MsgID.LOCAL_VELOCITY,15.7790000,-0.0000008,-0.0000278,0.0000090
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924799,0.0380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.0290000,-0.0626501,0.2522185,-0.0385932
MsgID.LOCAL_VELOCITY,16.0290000,0.0000091,0.0000038,0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974483,37.7924792,0.0360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.2790000,-0.1398148,0.4413762,-0.0366895
MsgID.LOCAL_VELOCITY,16.2790000,0.0000031,-0.0000012,0.0000132
MsgID.GLOBAL_POSITION,0.0000000,-122.3974482,37.7924788,0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.5290000,-0.1809182,0.4536302,-0.0423128
MsgID.LOCAL_VELOCITY,16.5290000,0.0000008,-0.0000458,0.0000175
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924799,0.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.7790000,-0.0582215,0.3335384,-0.0542333
MsgID.LOCAL_VELOCITY,16.7790000,0.0000036,0.0000013,0.0000126
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924799,0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.0290000,-0.0523032,0.2343403,-0.0685700
MsgID.LOCAL_VELOCITY,17.0290000,-0.0000246,-0.0000139,0.0000097
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924797,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.2790000,-0.0750399,0.2266383,-0.0823144
MsgID.LOCAL_VELOCITY,17.2790000,0.0000063,-0.0000005,0.0000132
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924800,0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.5290000,-0.0496030,0.2502337,-0.0911134
MsgID.LOCAL_VELOCITY,17.5290000,-0.0000031,0.0000077,0.0000132
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924811,0.0940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.7790000,0.0796459,0.2929988,-0.0943150
MsgID.LOCAL_VELOCITY,17.7790000,-0.0000125,0.0000123,0.0000151
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924799,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.0290000,-0.0573598,0.2934646,-0.0929686
MsgID.LOCAL_VELOCITY,18.0290000,-0.0000013,0.0000004,0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924792,0.0900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.2790000,-0.1337110,0.2934645,-0.0902603
MsgID.LOCAL_VELOCITY,18.2790000,0.0000385,-0.0000003,0.0000181
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924798,0.0900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.5290000,-0.0666158,0.2938105,-0.0909324
MsgID.LOCAL_VELOCITY,18.5290000,0.0000208,0.0000026,0.0000212
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924790,0.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.7800000,-0.1619273,0.3298412,-0.0986453
MsgID.LOCAL_VELOCITY,18.7800000,-0.0000029,-0.0000185,0.0000153
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924785,0.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.0300000,-0.2138021,0.2228917,-0.1153454
MsgID.LOCAL_VELOCITY,19.0300000,0.0000038,0.0000199,0.0000114
MsgID.GLOBAL_POSITION,0.0000000,-122.3974514,37.7924788,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.2800000,-0.1783203,0.1679254,-0.1401801
MsgID.LOCAL_VELOCITY,19.2800000,0.0000014,0.0000012,0.0000118
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924807,0.1690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.5300000,0.0302319,0.3310736,-0.1694229
MsgID.LOCAL_VELOCITY,19.5300000,0.0000328,-0.0000087,0.0000155
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7924811,0.1990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.7800000,0.0760862,0.1751653,-0.1993082
MsgID.LOCAL_VELOCITY,19.7800000,0.0000095,-0.0000106,0.0000134
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924815,0.2210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.0300000,0.1156146,0.1424345,-0.2213831
MsgID.LOCAL_VELOCITY,20.0300000,0.0000036,-0.0000127,0.0000127
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924815,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.2800000,0.1157303,0.3163475,-0.2340071
MsgID.LOCAL_VELOCITY,20.2800000,0.0000050,-0.0000242,0.0000149
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924807,0.2330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.5300000,0.0300052,0.3029577,-0.2332596
MsgID.LOCAL_VELOCITY,20.5300000,-0.0000035,0.0000099,0.0000160
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924802,0.2190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.7800000,-0.0243653,0.2934645,-0.2198565
MsgID.LOCAL_VELOCITY,20.7800000,-0.0000014,-0.0000090,0.0000154
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924786,0.1960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.0310000,-0.1984840,0.2933007,-0.1961250
MsgID.LOCAL_VELOCITY,21.0310000,0.0000017,-0.0000044,0.0000176
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924795,0.1670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.2810000,-0.1016105,0.2934352,-0.1675758
MsgID.LOCAL_VELOCITY,21.2810000,0.0000232,0.0000152,0.0000132
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924809,0.1360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.5310000,0.0564397,0.2934844,-0.1369893
MsgID.LOCAL_VELOCITY,21.5310000,0.0000033,-0.0000028,0.0000178
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924809,0.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.7810000,0.0528656,0.3161459,-0.1124464
MsgID.LOCAL_VELOCITY,21.7810000,-0.0000083,-0.0000109,0.0000170
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924790,0.0950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.0310000,-0.1575621,0.2585953,-0.0952989
